inventory_date,operator_id,operator_name,product_item_id,product_description,product_list_price,product_inventory_price,product_inventory_quantity
2017-11-01,51,"PiBi Cloud SRL",14284,"SPIN 15",88725.00,88725.00,1.00
2017-11-01,51,"PiBi Cloud SRL",14285,"SPIN 8",62107.50,62107.50,4.00
2017-11-01,51,"PiBi Cloud SRL",14286,"SPIN PAD",40340.30,40340.30,3.00
2017-11-01,51,"PiBi Cloud SRL",14287,"CHARGER SPIN PAD",98.00,98.00,3.00
2017-11-01,51,"PiBi Cloud SRL",14288,"NETWORK PRINTER ",18454.80,18454.80,12.00
2017-11-01,51,"PiBi Cloud SRL",14290,"LOCAL PRINTER",18454.80,18454.80,7.00
2017-11-01,51,"PiBi Cloud SRL",14291,"ANTENA BASE 5-27",43297.80,43297.80,7.00
2017-11-01,51,"PiBi Cloud SRL",14292,"ANTENA BASE 1-4",32946.55,32946.55,2.00
2017-11-01,51,"PiBi Cloud SRL",14293,"DALLAS KEY",1112.02,1112.02,479.00
2017-11-01,51,"PiBi Cloud SRL",14294,"SPIN PAD BATERRY ",3000.00,3000.00,44.00
2017-11-01,51,"PiBi Cloud SRL",14295,"CHARGER SPIN (TPV)",7098.00,7098.00,17.00
2017-11-01,51,"PiBi Cloud SRL",14296,"YO-YO  KEY HOLDER",0.00,0.00,33.00
2017-11-01,51,"PiBi Cloud SRL",14297,"PRINTER ADAPTER 3 WAY",3265.08,3265.08,4.00
2017-11-01,51,"PiBi Cloud SRL",14298,"PRINTER ADAPTER 2 WAY",3265.08,3265.08,3.00
2017-11-01,51,"PiBi Cloud SRL",14299,"PRINTER ADAPTER NETWORK",3265.08,3265.08,18.00
2017-11-01,51,"PiBi Cloud SRL",14301,"LONG DISTANCE PRINTER",18454.80,18454.80,0.00
2017-11-01,14,"Jalao SRL",14303,"CH.Don perignon (75cl)",8648.31,8648.31,0.00
2017-11-01,51,"PiBi Cloud SRL",14309,"ANTENA BASE CHARGER",4732.00,4732.00,8.00
2017-11-01,14,"Jalao SRL",12730,"Ti Lopez De Haro Reserva  (75cl)",861.24,861.24,0.00
2017-11-01,14,"Jalao SRL",12742,"Ti Meiomi Pinot Noir (75cl)",1358.33,1358.33,0.00
2017-11-01,14,"Jalao SRL",12743,"Ti Kendall Jackson Merlot (75cl)",1200.00,1200.00,0.00
2017-11-01,14,"Jalao SRL",12744,"Freakshow Cab-Sauv (75cl)",1108.33,1108.33,0.00
2017-11-01,14,"Jalao SRL",12745,"Ti The 7 Deadly Zins (75cl)",1025.00,1025.00,0.00
2017-11-01,14,"Jalao SRL",12746,"TI Bogle Essential Red (75cl)",910.00,910.00,0.00
2017-11-01,14,"Jalao SRL",12748,"Robert Mondavi Private Sel  Cab-Sauv (75cl)",831.67,831.67,0.00
2017-11-01,14,"Jalao SRL",12750,"Ti Pago De Carrovejas Crianza (75cl)",1868.52,1868.52,0.00
2017-11-01,14,"Jalao SRL",12751,"Ti Hacienda Monasterio (75cl)",2416.67,2416.67,0.00
2017-11-01,14,"Jalao SRL",12752,"Ti Protos Crianza (75cl)",1383.33,1383.33,0.00
2017-11-01,14,"Jalao SRL",12753,"Ti Marques De Riscal Reserva (75cl)",1151.15,1151.15,0.00
2017-11-01,14,"Jalao SRL",12756,"Ti Glorioso Crianza (75cl)",620.83,620.83,0.00
2017-11-01,14,"Jalao SRL",12759,"Ti Luigi Bosca Res Malbec (75cl)",866.67,866.67,0.00
2017-11-01,14,"Jalao SRL",12760,"Ti Zuccardi Serie A Malbec (75cl)",741.67,741.67,0.00
2017-11-01,14,"Jalao SRL",12762,"Ti Santa Rita Res Cab-Sauv (75cl)",700.00,700.00,0.00
2017-11-01,14,"Jalao SRL",12763,"Ti Palo Alto Res Cabernet (75cl)",535.00,535.00,0.00
2017-11-01,14,"Jalao SRL",12764,"Ti 19 Crimes (75cl)",866.67,866.67,0.00
2017-11-01,14,"Jalao SRL",12766,"BL Bogle Charnonay (75cl)",829.17,829.17,0.00
2017-11-01,14,"Jalao SRL",12767,"BL Robert Mondavi Riesling (75cl)",766.67,766.67,0.00
2017-11-01,14,"Jalao SRL",12769,"BL Don Pedro Soto Mayor (75cl)",766.67,766.67,0.00
2017-11-01,14,"Jalao SRL",12770,"BL Marques De Riscal Blanco (75cl)",581.67,581.67,0.00
2017-11-01,14,"Jalao SRL",12772,"BL Santa Margherita Pinot Grigio (75cl)",908.33,908.33,0.00
2017-11-01,14,"Jalao SRL",12773,"RO Beringer White Zinfandel  (75cl)",463.33,463.33,0.00
2017-11-01,14,"Jalao SRL",12775,"CH Villa Jolanda Gold (75cl)",488.00,488.00,0.00
2017-11-01,14,"Jalao SRL",12776,"CH Maschio Rose (75cl)",550.00,550.00,0.00
2017-11-01,14,"Jalao SRL",12777,"CH Maschio Prosecco (75cl)",550.00,550.00,0.00
2017-11-01,14,"Jalao SRL",12779,"CH Billecart Salmon Brut Rose (75cl)",4083.33,4083.33,0.00
2017-11-01,14,"Jalao SRL",12780,"CH Billecart Salmon Brut Res (75cl)",2583.33,2583.33,0.00
2017-11-01,14,"Jalao SRL",12781,"CH Perrier Jouet Rose (75cl)",3933.33,3933.33,0.00
2017-11-01,14,"Jalao SRL",12782,"CH Perrier Jouet Brut (75cl)",2500.00,2500.00,0.00
2017-11-01,14,"Jalao SRL",12869,"Moet Brut Imperial (75cl)",2431.00,2431.00,0.00
2017-11-01,14,"Jalao SRL",13012,"Ti Gran Sangre De Toro Torres (75cl)",547.50,547.50,0.00
2017-11-01,14,"Jalao SRL",13013,"Ro Angel D Esclans (75cl)",1015.00,1015.00,0.00
2017-11-01,14,"Jalao SRL",13014,"Ti  Juan Gil Jumilla 12 (75cl)",762.00,762.00,0.00
2017-11-01,14,"Jalao SRL",13015,"Ti Napa Six Eight Nine 689 (75cl)",865.00,865.00,0.00
2017-10-31,14,"Jalao SRL",12909,"Pan viga grande (1fda /39 rebanada)",199.00,199.00,1.50
2017-10-31,1,"PP Operaciones CxA",12911,"TI Cupcake Black Forest (75cl)",766.67,766.67,15.00
2017-10-31,14,"Jalao SRL",12918,"Pepino rebanado ",325.00,325.00,1.00
2017-10-31,14,"Jalao SRL",12922,Trigo,24.00,24.00,9.00
2017-10-31,14,"Jalao SRL",12924,"pasta de tomate (7 lbs)",275.42,275.42,15.00
2017-10-31,1,"PP Operaciones CxA",12925,"Mostaza Dijon Roland (30oz)",122.84,122.84,0.00
2017-10-31,14,"Jalao SRL",12928,"Chivo fresco picado ",175.00,175.00,493.00
2017-10-31,1,"PP Operaciones CxA",12930,"TI Antinori Tignanelo (75cl)",4266.67,4266.67,5.00
2017-10-31,1,"PP Operaciones CxA",12930,"TI Antinori Tignanelo (75cl)",4266.67,4266.67,4.00
2017-10-31,1,"PP Operaciones CxA",12932,"BL Hess Collection Chardonay",1793.22,1793.22,4.00
2017-10-31,1,"PP Operaciones CxA",12932,"BL Hess Collection Chardonay",1793.22,1793.22,1.00
2017-10-31,1,"PP Operaciones CxA",12933,"BL Pazo De Barrantes (75cl)",1125.00,1125.00,3.00
2017-10-31,1,"PP Operaciones CxA",12933,"BL Pazo De Barrantes (75cl)",1125.00,1125.00,1.00
2017-10-31,1,"PP Operaciones CxA",12935,"BL Puligny Motrachet (75cl)",3458.33,3458.33,3.00
2017-10-31,1,"PP Operaciones CxA",12935,"BL Puligny Motrachet (75cl)",3458.33,3458.33,3.00
2017-10-31,14,"Jalao SRL",12936,"Yautia Blanca",45.00,45.00,31.00
2017-10-31,14,"Jalao SRL",12938,"Curry En Polvo (2.20 lbs)",580.00,580.00,1.00
2017-10-31,14,"Jalao SRL",12941,"Crema de leche",135.00,135.00,4.00
2017-10-31,1,"PP Operaciones CxA",12944,"TI Joseph Phelps Insignia. (75cl)",11617.00,11617.00,7.00
2017-10-31,1,"PP Operaciones CxA",12944,"TI Joseph Phelps Insignia. (75cl)",11617.00,11617.00,2.00
2017-10-31,1,"PP Operaciones CxA",12945,"TI The Prisioner Red Wine Bot (75cl)",2608.33,2608.33,4.00
2017-10-31,1,"PP Operaciones CxA",12945,"TI The Prisioner Red Wine Bot (75cl)",2608.33,2608.33,4.00
2017-10-31,1,"PP Operaciones CxA",12946,"TI Robert Mondavi Napa Valley Cab. Sauv. (75cl)",2125.00,2125.00,4.00
2017-10-31,1,"PP Operaciones CxA",12946,"TI Robert Mondavi Napa Valley Cab. Sauv. (75cl)",2125.00,2125.00,6.20
2017-10-31,1,"PP Operaciones CxA",12947,"TI Hess Allomi Cabernet Sauvignon (75cl)",1916.66,1916.66,3.00
2017-10-31,1,"PP Operaciones CxA",12948,"TI Conundrum Red Blend (75cl)",1158.33,1158.33,7.00
2017-10-31,1,"PP Operaciones CxA",12948,"TI Conundrum Red Blend (75cl)",1158.33,1158.33,2.00
2017-10-31,1,"PP Operaciones CxA",12949,"TI Santa Rita Reserva Cab Sauv (75cl)",700.00,700.00,6.00
2017-10-31,1,"PP Operaciones CxA",12949,"TI Santa Rita Reserva Cab Sauv (75cl)",700.00,700.00,5.00
2017-10-31,1,"PP Operaciones CxA",12950,"TI Kendall Jackson Res. Merlot (75cl)",1158.33,1158.33,10.00
2017-10-31,1,"PP Operaciones CxA",12950,"TI Kendall Jackson Res. Merlot (75cl)",1158.33,1158.33,5.00
2017-10-31,1,"PP Operaciones CxA",12951,"TI Freak Show Cab Sauv (75cl)",1041.66,1041.66,8.00
2017-10-31,1,"PP Operaciones CxA",12951,"TI Freak Show Cab Sauv (75cl)",1041.66,1041.66,2.00
2017-10-31,1,"PP Operaciones CxA",12952,"BL Duckhorn Napa Valley Sauv Blanc (75cl)",1633.33,1633.33,11.00
2017-10-31,1,"PP Operaciones CxA",12952,"BL Duckhorn Napa Valley Sauv Blanc (75cl)",1633.33,1633.33,3.00
2017-10-31,1,"PP Operaciones CxA",12953,"TI Love Noir Pinot Noir (75cl)",958.33,958.33,6.00
2017-10-31,1,"PP Operaciones CxA",12953,"TI Love Noir Pinot Noir (75cl)",958.33,958.33,3.00
2017-10-31,1,"PP Operaciones CxA",12955,"BL Terras Gauda Albarino (75cl)",975.00,975.00,8.00
2017-10-31,1,"PP Operaciones CxA",12955,"BL Terras Gauda Albarino (75cl)",975.00,975.00,3.00
2017-10-31,1,"PP Operaciones CxA",12956,"TI Fuentespina Seleccion (75cl)",883.33,883.33,8.00
2017-10-31,1,"PP Operaciones CxA",12957,"TI Baron Philippe Cabernet Sauv (75cl)",608.33,608.33,9.00
2017-10-31,1,"PP Operaciones CxA",12957,"TI Baron Philippe Cabernet Sauv (75cl)",608.33,608.33,4.00
2017-10-31,1,"PP Operaciones CxA",12958,"TI La Vieille Ferme Perrin & Fils Tinto (75cl)",541.67,541.67,8.00
2017-10-31,1,"PP Operaciones CxA",12958,"TI La Vieille Ferme Perrin & Fils Tinto (75cl)",541.67,541.67,4.00
2017-10-31,1,"PP Operaciones CxA",12959,"TI Luigi Bosca de Sangre (75cl)",1250.00,1250.00,1.00
2017-10-31,1,"PP Operaciones CxA",12960,"TI Zuccardi Serie A Malbec  (75cl)",741.67,741.67,7.00
2017-10-31,1,"PP Operaciones CxA",12960,"TI Zuccardi Serie A Malbec  (75cl)",741.67,741.67,6.00
2017-10-31,1,"PP Operaciones CxA",12961,"BL Baron Philippe Chardonay (75cl)",650.00,650.00,11.00
2017-10-31,1,"PP Operaciones CxA",12961,"BL Baron Philippe Chardonay (75cl)",650.00,650.00,2.00
2017-10-31,1,"PP Operaciones CxA",12962,"BL La Scolca Gavi (75cl)",916.67,916.67,7.00
2017-10-31,1,"PP Operaciones CxA",12962,"BL La Scolca Gavi (75cl)",916.67,916.67,3.00
2017-10-31,1,"PP Operaciones CxA",12963,"CH Villa Jolanda Gold Prosecco (75cl)",488.00,488.00,9.00
2017-10-31,1,"PP Operaciones CxA",12963,"CH Villa Jolanda Gold Prosecco (75cl)",488.00,488.00,2.00
2017-10-31,1,"PP Operaciones CxA",12964,"CH Billecart Salmon Brut Reserve (75cl)",2583.33,2583.33,2.00
2017-10-31,1,"PP Operaciones CxA",12965,"TI Bogle Cabernet Sauvignon (75cl)",850.00,850.00,6.00
2017-10-31,1,"PP Operaciones CxA",12965,"TI Bogle Cabernet Sauvignon (75cl)",850.00,850.00,6.00
2017-10-31,1,"PP Operaciones CxA",12966,"TI Montes Alpha Carmenere (75cl)",1208.33,1208.33,4.00
2017-10-31,1,"PP Operaciones CxA",12966,"TI Montes Alpha Carmenere (75cl)",1208.33,1208.33,4.00
2017-10-31,1,"PP Operaciones CxA",12968,"CH Cupcake Prosecco (75cl)",974.58,974.58,3.00
2017-10-31,1,"PP Operaciones CxA",12968,"CH Cupcake Prosecco (75cl)",974.58,974.58,4.00
2017-10-31,1,"PP Operaciones CxA",12970,"Ti Chateau Le Pey (75cl)",816.66,816.66,7.00
2017-10-31,1,"PP Operaciones CxA",12972,"TI Errazuriz  Max Cab Sauv (75cl)",550.00,550.00,3.00
2017-10-31,1,"PP Operaciones CxA",12973,"TI Errazuriz Reserva Cab Sauv (75cl)",625.00,625.00,2.00
2017-10-31,1,"PP Operaciones CxA",12974,"BL Garcia Viadero Albillo (75cl)",660.00,660.00,2.00
2017-10-31,1,"PP Operaciones CxA",12975,"TI Lapostolle Cuve Cab Sauv (75cl)",1550.00,1550.00,0.00
2017-10-31,1,"PP Operaciones CxA",12975,"TI Lapostolle Cuve Cab Sauv (75cl)",1550.00,1550.00,1.00
2017-10-31,1,"PP Operaciones CxA",12975,"TI Lapostolle Cuve Cab Sauv (75cl)",1550.00,1550.00,0.00
2017-10-31,1,"PP Operaciones CxA",12976,"BL Lapostolle Cuve Chardonay (75cl)",1364.00,1364.00,1.00
2017-10-31,1,"PP Operaciones CxA",12978,"TI Menage a Trois Mid Night (75cl)",693.00,693.00,6.00
2017-10-31,1,"PP Operaciones CxA",12980,"TI Menage a Trois Pinot Noir (75cl)",677.60,677.60,4.00
2017-10-31,1,"PP Operaciones CxA",12982,"CH Moet & Chandon Nect Imperial (75cl)",3060.00,3060.00,5.00
2017-10-31,1,"PP Operaciones CxA",12985,"TI Shafer Cabernet Sauv (75cl)",13320.00,13320.00,6.00
2017-10-31,1,"PP Operaciones CxA",12986,"TI Shafer Merlot (75cl)",3150.00,3150.00,15.00
2017-10-31,1,"PP Operaciones CxA",12988,"TI Terrazas Res. Cab Sauv (75cl)",1080.00,1080.00,29.00
2017-10-31,1,"PP Operaciones CxA",12990,"CH Veuve Clicquot Brut (75cl)",2925.00,2925.00,1.00
2017-10-31,1,"PP Operaciones CxA",12991,"CH Veuve du Vernay Brut (75cl)",441.00,441.00,1.00
2017-10-31,1,"PP Operaciones CxA",12992,"Cerveza Leffe Black (24/12oz)",2018.00,2018.00,2.71
2017-10-31,1,"PP Operaciones CxA",12992,"Cerveza Leffe Black (24/12oz)",2018.00,2018.00,0.58
2017-10-31,14,"Jalao SRL",12996,"Filete Mignon (FM)",154.00,154.00,27.00
2017-10-31,1,"PP Operaciones CxA",12997,"TI Opus One (75cl)",15666.67,15666.67,6.00
2017-10-31,14,"Jalao SRL",12998,"Pechuga De Pollo",86.00,86.00,150.00
2017-10-31,1,"PP Operaciones CxA",13000,"CH Bollinger Cuvee Brut Special (75cl)",2525.00,2525.00,13.00
2017-10-31,1,"PP Operaciones CxA",13000,"CH Bollinger Cuvee Brut Special (75cl)",2525.00,2525.00,0.00
2017-10-31,1,"PP Operaciones CxA",13001,"TI Cune Crianza Rioja (75cl)",563.00,563.00,15.00
2017-10-31,1,"PP Operaciones CxA",13001,"TI Cune Crianza Rioja (75cl)",563.00,563.00,6.00
2017-10-31,1,"PP Operaciones CxA",13002,"TI Cune Reserva Imperial (75cl)",1475.00,1475.00,6.00
2017-10-31,1,"PP Operaciones CxA",13003,"CH Cordon Negro B. Freixenet 2010 (75cl)",550.00,550.00,1.00
2017-10-31,1,"PP Operaciones CxA",13004,"TI Mauro Tudela de Duero (75cl)",629.00,629.00,20.00
2017-10-31,14,"Jalao SRL",13006,"Ch Cordon Negro Brut Freixenet (75cl)",573.94,573.94,6.00
2017-10-31,1,"PP Operaciones CxA",13008,"TI Leyda Res. Pinot Noir (75cl)",550.00,550.00,16.00
2017-10-31,14,"Jalao SRL",13012,"Ti Gran Sangre De Toro Torres (75cl)",547.50,547.50,1.00
2017-10-31,14,"Jalao SRL",13012,"Ti Gran Sangre De Toro Torres (75cl)",547.50,547.50,0.00
2017-10-31,14,"Jalao SRL",13013,"Ro Angel D Esclans (75cl)",1015.00,1015.00,2.00
2017-10-31,14,"Jalao SRL",13013,"Ro Angel D Esclans (75cl)",1015.00,1015.00,0.00
2017-10-31,14,"Jalao SRL",13014,"Ti  Juan Gil Jumilla 12 (75cl)",762.00,762.00,1.00
2017-10-31,14,"Jalao SRL",13014,"Ti  Juan Gil Jumilla 12 (75cl)",762.00,762.00,0.00
2017-10-31,14,"Jalao SRL",13015,"Ti Napa Six Eight Nine 689 (75cl)",865.00,865.00,0.00
2017-10-31,14,"Jalao SRL",13015,"Ti Napa Six Eight Nine 689 (75cl)",865.00,865.00,0.00
2017-10-31,1,"PP Operaciones CxA",13019,"TI Prado Rey Crianza (75cl)",765.00,765.00,3.00
2017-10-31,1,"PP Operaciones CxA",13021,"Ti Tarapaca Gran reserva Tarapaca (75cl)",730.00,730.00,2.00
2017-10-31,1,"PP Operaciones CxA",13022,"Bl Martin Codax Albarino (75cl)",615.00,615.00,4.00
2017-10-31,1,"PP Operaciones CxA",13023,"TI Catena Malbec (75cl)",732.00,732.00,4.00
2017-10-31,1,"PP Operaciones CxA",13023,"TI Catena Malbec (75cl)",732.00,732.00,4.00
2017-10-31,1,"PP Operaciones CxA",12575,"Miel de Trufas (8.810z)",558.11,558.11,25.00
2017-10-31,1,"PP Operaciones CxA",12575,"Miel de Trufas (8.810z)",558.11,558.11,0.50
2017-10-31,14,"Jalao SRL",12598,Mejillon,120.00,120.00,8.50
2017-10-31,1,"PP Operaciones CxA",12601,"Harina de Almendras Borges (2.2 Lbs)",650.00,850.00,5.00
2017-10-31,14,"Jalao SRL",12603,"Carne Molida",100.00,100.00,216.00
2017-10-31,14,"Jalao SRL",12604,"Panko  ( 6.98oz)",90.00,90.00,12.00
2017-10-31,14,"Jalao SRL",12605,"Polvo para hornear",66.95,66.95,2.00
2017-10-31,14,"Jalao SRL",12610,"Costilla De Cerdo San Luis",130.00,130.00,540.00
2017-10-31,14,"Jalao SRL",12612,"Aji morrón verde",65.00,65.00,6.00
2017-10-31,14,"Jalao SRL",12613,"Aji Morron Amarillo",65.00,65.00,7.00
2017-10-31,14,"Jalao SRL",12614,"Pepino Criollo",20.00,20.00,0.00
2017-10-31,14,"Jalao SRL",12615,"Nata Caterwhip",155.00,155.00,16.00
2017-10-31,14,"Jalao SRL",12617,"Ajonjoli Extra Blanco",75.00,75.00,4.00
2017-10-31,14,"Jalao SRL",12622,"Tomate Enteros Pelados (1Lta/5.5lbs)",166.67,166.67,53.00
2017-10-31,14,"Jalao SRL",12624,"Jalao dulce (1paq/12 bolitas)",98.31,98.31,39.50
2017-10-31,14,"Jalao SRL",12625,"Mondongo De Res Panza",75.00,75.00,110.00
2017-10-31,1,"PP Operaciones CxA",12630,"Vinagre Balsamico (169.05oz)",775.00,775.00,3.00
2017-10-31,1,"PP Operaciones CxA",12630,"Vinagre Balsamico (169.05oz)",775.00,775.00,0.00
2017-10-31,14,"Jalao SRL",12635,"Whisky William Lawsons (75)",377.12,377.12,1.50
2017-10-31,14,"Jalao SRL",12641,"Canela sobre ( 2.11oz)",34.00,34.00,3.00
2017-10-31,14,"Jalao SRL",12649,"Cocaleca (1paq/12sobres)",120.00,120.00,0.00
2017-10-31,1,"PP Operaciones CxA",12660,"Habichuelas Rojas en Lata (24/15.5oz)",34.38,37.29,29.00
2017-10-31,1,"PP Operaciones CxA",12662,"Cebolla en Polvo (6.75oz)",97.70,97.70,19.00
2017-10-31,1,"PP Operaciones CxA",12662,"Cebolla en Polvo (6.75oz)",97.70,97.70,22.00
2017-10-31,14,"Jalao SRL",12672,"Lechuga rizada",45.00,45.00,12.00
2017-10-31,14,"Jalao SRL",12675,"Alcaparra Nonpareille Baby (32oz)",634.00,634.00,4.00
2017-10-31,14,"Jalao SRL",12678,"Garbanzos secos Goya (14Oz)",74.25,74.25,8.00
2017-10-31,14,"Jalao SRL",12687,"Azafran Sazon Goya ( 3.52Oz)",113.56,113.56,6.00
2017-10-31,14,"Jalao SRL",12691,"Quinoa Blanca (1paq/12oz)",140.83,140.83,9.00
2017-10-31,14,"Jalao SRL",12694,"Malta Morena (24bot/12oz)",489.83,489.83,11.00
2017-10-31,14,"Jalao SRL",12695,"Patica de Cerdo",70.00,70.00,103.00
2017-10-31,1,"PP Operaciones CxA",12702,"Chantilly spray ElleVire",405.08,405.08,2.00
2017-10-31,1,"PP Operaciones CxA",12705,"Mps Cafe Regular (1cja/100capsulas)",3686.00,3599.00,2.50
2017-10-31,14,"Jalao SRL",12710,"Aceitunas Gordales rellenas",575.00,575.00,0.00
2017-10-31,14,"Jalao SRL",12711,"Vinagre Blanco ",88.98,88.98,13.00
2017-10-31,14,"Jalao SRL",12717,"Ron Macorix Pina (75cl)",283.90,283.90,0.50
2017-10-31,14,"Jalao SRL",12718,"Ron Macorix Coco (75cl)",288.14,288.14,16.30
2017-10-31,14,"Jalao SRL",12722,"Whisky Old Parr Superior (75cl)",2169.00,2169.00,4.90
2017-10-31,14,"Jalao SRL",12728,"Tequila Patron Reposado (75cl)",2288.14,2288.14,1.80
2017-10-31,14,"Jalao SRL",12730,"Ti Lopez De Haro Reserva  (75cl)",861.24,861.24,1.00
2017-10-31,14,"Jalao SRL",12730,"Ti Lopez De Haro Reserva  (75cl)",861.24,861.24,0.00
2017-10-31,14,"Jalao SRL",12736,"Espagueti fiamma (17.60 oz)",48.00,48.00,1.00
2017-10-31,14,"Jalao SRL",12741,"pomola pelati bell pomo del sud (5.60lbs)",166.67,166.67,0.00
2017-10-31,14,"Jalao SRL",12742,"Ti Meiomi Pinot Noir (75cl)",1358.33,1358.33,2.00
2017-10-31,14,"Jalao SRL",12742,"Ti Meiomi Pinot Noir (75cl)",1358.33,1358.33,0.00
2017-10-31,14,"Jalao SRL",12743,"Ti Kendall Jackson Merlot (75cl)",1200.00,1200.00,0.00
2017-10-31,14,"Jalao SRL",12743,"Ti Kendall Jackson Merlot (75cl)",1200.00,1200.00,0.00
2017-10-31,14,"Jalao SRL",12744,"Freakshow Cab-Sauv (75cl)",1108.33,1108.33,1.00
2017-10-31,14,"Jalao SRL",12744,"Freakshow Cab-Sauv (75cl)",1108.33,1108.33,0.00
2017-10-31,14,"Jalao SRL",12745,"Ti The 7 Deadly Zins (75cl)",1025.00,1025.00,2.50
2017-10-31,14,"Jalao SRL",12745,"Ti The 7 Deadly Zins (75cl)",1025.00,1025.00,0.00
2017-10-31,14,"Jalao SRL",12746,"TI Bogle Essential Red (75cl)",910.00,910.00,0.00
2017-10-31,14,"Jalao SRL",12746,"TI Bogle Essential Red (75cl)",910.00,910.00,0.00
2017-10-31,14,"Jalao SRL",12748,"Robert Mondavi Private Sel  Cab-Sauv (75cl)",831.67,831.67,0.00
2017-10-31,14,"Jalao SRL",12748,"Robert Mondavi Private Sel  Cab-Sauv (75cl)",831.67,831.67,0.00
2017-10-31,14,"Jalao SRL",12750,"Ti Pago De Carrovejas Crianza (75cl)",1868.52,1868.52,2.00
2017-10-31,14,"Jalao SRL",12750,"Ti Pago De Carrovejas Crianza (75cl)",1868.52,1868.52,0.00
2017-10-31,14,"Jalao SRL",12751,"Ti Hacienda Monasterio (75cl)",2416.67,2416.67,10.00
2017-10-31,14,"Jalao SRL",12751,"Ti Hacienda Monasterio (75cl)",2416.67,2416.67,0.00
2017-10-31,14,"Jalao SRL",12752,"Ti Protos Crianza (75cl)",1383.33,1383.33,2.00
2017-10-31,14,"Jalao SRL",12752,"Ti Protos Crianza (75cl)",1383.33,1383.33,0.00
2017-10-31,14,"Jalao SRL",12753,"Ti Marques De Riscal Reserva (75cl)",1151.15,1151.15,1.00
2017-10-31,14,"Jalao SRL",12753,"Ti Marques De Riscal Reserva (75cl)",1151.15,1151.15,0.00
2017-10-31,14,"Jalao SRL",12756,"Ti Glorioso Crianza (75cl)",620.83,620.83,0.00
2017-10-31,14,"Jalao SRL",12756,"Ti Glorioso Crianza (75cl)",620.83,620.83,0.00
2017-10-31,14,"Jalao SRL",12758,"Ti Louis Latour Pinot Noir (75cl)",1125.00,1125.00,4.00
2017-10-31,14,"Jalao SRL",12759,"Ti Luigi Bosca Res Malbec (75cl)",866.67,866.67,9.00
2017-10-31,14,"Jalao SRL",12759,"Ti Luigi Bosca Res Malbec (75cl)",866.67,866.67,0.00
2017-10-31,14,"Jalao SRL",12760,"Ti Zuccardi Serie A Malbec (75cl)",741.67,741.67,3.00
2017-10-31,14,"Jalao SRL",12760,"Ti Zuccardi Serie A Malbec (75cl)",741.67,741.67,0.00
2017-10-31,14,"Jalao SRL",12762,"Ti Santa Rita Res Cab-Sauv (75cl)",700.00,700.00,0.00
2017-10-31,14,"Jalao SRL",12762,"Ti Santa Rita Res Cab-Sauv (75cl)",700.00,700.00,0.00
2017-10-31,14,"Jalao SRL",12763,"Ti Palo Alto Res Cabernet (75cl)",535.00,535.00,0.00
2017-10-31,14,"Jalao SRL",12763,"Ti Palo Alto Res Cabernet (75cl)",535.00,535.00,0.00
2017-10-31,14,"Jalao SRL",12764,"Ti 19 Crimes (75cl)",866.67,866.67,2.00
2017-10-31,14,"Jalao SRL",12764,"Ti 19 Crimes (75cl)",866.67,866.67,0.00
2017-10-31,14,"Jalao SRL",12766,"BL Bogle Charnonay (75cl)",829.17,829.17,8.00
2017-10-31,14,"Jalao SRL",12766,"BL Bogle Charnonay (75cl)",829.17,829.17,0.00
2017-10-31,14,"Jalao SRL",12767,"BL Robert Mondavi Riesling (75cl)",766.67,766.67,3.00
2017-10-31,14,"Jalao SRL",12767,"BL Robert Mondavi Riesling (75cl)",766.67,766.67,0.00
2017-10-31,14,"Jalao SRL",12769,"BL Don Pedro Soto Mayor (75cl)",766.67,766.67,2.00
2017-10-31,14,"Jalao SRL",12769,"BL Don Pedro Soto Mayor (75cl)",766.67,766.67,0.00
2017-10-31,14,"Jalao SRL",12770,"BL Marques De Riscal Blanco (75cl)",581.67,581.67,13.00
2017-10-31,14,"Jalao SRL",12770,"BL Marques De Riscal Blanco (75cl)",581.67,581.67,0.00
2017-10-31,14,"Jalao SRL",12772,"BL Santa Margherita Pinot Grigio (75cl)",908.33,908.33,4.00
2017-10-31,14,"Jalao SRL",12772,"BL Santa Margherita Pinot Grigio (75cl)",908.33,908.33,0.00
2017-10-31,14,"Jalao SRL",12773,"RO Beringer White Zinfandel  (75cl)",463.33,463.33,2.00
2017-10-31,14,"Jalao SRL",12773,"RO Beringer White Zinfandel  (75cl)",463.33,463.33,0.00
2017-10-31,14,"Jalao SRL",12774,"Pescado dorado",110.00,110.00,73.00
2017-10-31,14,"Jalao SRL",12775,"CH Villa Jolanda Gold (75cl)",488.00,488.00,3.00
2017-10-31,14,"Jalao SRL",12775,"CH Villa Jolanda Gold (75cl)",488.00,488.00,0.00
2017-10-31,14,"Jalao SRL",12776,"CH Maschio Rose (75cl)",550.00,550.00,1.00
2017-10-31,14,"Jalao SRL",12776,"CH Maschio Rose (75cl)",550.00,550.00,0.00
2017-10-31,14,"Jalao SRL",12777,"CH Maschio Prosecco (75cl)",550.00,550.00,5.00
2017-10-31,14,"Jalao SRL",12777,"CH Maschio Prosecco (75cl)",550.00,550.00,0.00
2017-10-31,14,"Jalao SRL",12779,"CH Billecart Salmon Brut Rose (75cl)",4083.33,4083.33,2.00
2017-10-31,14,"Jalao SRL",12779,"CH Billecart Salmon Brut Rose (75cl)",4083.33,4083.33,0.00
